date_gregorian,date_hijri,entity_id,entity_name_ar,category,source,mentions,sentiment
2024-03-01,1445-08-20,selah_dance,رقصة سيلة,entertainment,tiktok,2,0.494
2024-03-01,1445-08-20,selah_dance,رقصة سيلة,entertainment,instagram,1,0.517
2024-03-01,1445-08-20,selah_dance,رقصة سيلة,entertainment,snapchat,1,0.635
2024-03-01,1445-08-20,milk,حليب,food,x,181,0.661
2024-03-01,1445-08-20,milk,حليب,food,tiktok,181,0.592
2024-03-01,1445-08-20,milk,حليب,food,instagram,133,0.651
2024-03-01,1445-08-20,milk,حليب,food,snapchat,109,0.38
2024-03-01,1445-08-20,rice,أرز,food,x,191,0.617
2024-03-01,1445-08-20,rice,أرز,food,tiktok,191,0.758
2024-03-01,1445-08-20,rice,أرز,food,instagram,140,0.57
2024-03-01,1445-08-20,rice,أرز,food,snapchat,115,0.461
2024-03-01,1445-08-20,spam_product_x,منتج وهمي,noise,x,17,0.684
2024-03-01,1445-08-20,spam_product_x,منتج وهمي,noise,tiktok,17,0.535
2024-03-01,1445-08-20,spam_product_x,منتج وهمي,noise,instagram,13,0.486
2024-03-01,1445-08-20,spam_product_x,منتج وهمي,noise,snapchat,10,0.665
2024-03-02,1445-08-21,dates_tamr,تمر,food,x,78,0.381
2024-03-02,1445-08-21,dates_tamr,تمر,food,tiktok,78,0.6
2024-03-02,1445-08-21,dates_tamr,تمر,food,instagram,57,0.618
2024-03-02,1445-08-21,dates_tamr,تمر,food,snapchat,47,0.568
2024-03-02,1445-08-21,qamar_al_deen,قمر الدين,food,x,17,0.561
2024-03-02,1445-08-21,qamar_al_deen,قمر الدين,food,tiktok,17,0.712
2024-03-02,1445-08-21,qamar_al_deen,قمر الدين,food,instagram,12,0.636
2024-03-02,1445-08-21,qamar_al_deen,قمر الدين,food,snapchat,10,0.524
2024-03-02,1445-08-21,eid_abaya,عبايات العيد,fashion,x,44,0.672
2024-03-02,1445-08-21,eid_abaya,عبايات العيد,fashion,tiktok,44,0.828
2024-03-02,1445-08-21,eid_abaya,عبايات العيد,fashion,instagram,32,0.525
2024-03-02,1445-08-21,eid_abaya,عبايات العيد,fashion,snapchat,26,0.58
2024-03-02,1445-08-21,ihram,إحرام,fashion,x,12,0.404
2024-03-02,1445-08-21,ihram,إحرام,fashion,tiktok,12,0.463
2024-03-02,1445-08-21,ihram,إحرام,fashion,instagram,8,0.574
2024-03-02,1445-08-21,ihram,إحرام,fashion,snapchat,7,0.557
2024-03-02,1445-08-21,ksa_flag_merch,علم السعودية,merch,x,15,0.67
2024-03-02,1445-08-21,ksa_flag_merch,علم السعودية,merch,tiktok,15,0.445
2024-03-02,1445-08-21,ksa_flag_merch,علم السعودية,merch,instagram,11,0.482
2024-03-02,1445-08-21,ksa_flag_merch,علم السعودية,merch,snapchat,9,0.657
2024-03-02,1445-08-21,founding_day_thobe,ثوب التأسيس,fashion,x,8,0.73
2024-03-02,1445-08-21,founding_day_thobe,ثوب التأسيس,fashion,tiktok,8,0.701
2024-03-02,1445-08-21,founding_day_thobe,ثوب التأسيس,fashion,instagram,6,0.525
2024-03-02,1445-08-21,founding_day_thobe,ثوب التأسيس,fashion,snapchat,5,0.62
2024-03-02,1445-08-21,riyadh_season_tickets,موسم الرياض,entertainment,x,87,0.806
2024-03-02,1445-08-21,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,87,0.451
2024-03-02,1445-08-21,riyadh_season_tickets,موسم الرياض,entertainment,instagram,64,0.757
2024-03-02,1445-08-21,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,52,0.547
2024-03-02,1445-08-21,padel,بادل,sports,x,40,0.48
2024-03-02,1445-08-21,padel,بادل,sports,tiktok,40,0.617
2024-03-02,1445-08-21,padel,بادل,sports,instagram,29,0.327
2024-03-02,1445-08-21,padel,بادل,sports,snapchat,24,0.389
2024-03-02,1445-08-21,ev_cars,سيارات كهربائية,automotive,x,28,0.378
2024-03-02,1445-08-21,ev_cars,سيارات كهربائية,automotive,tiktok,28,0.511
2024-03-02,1445-08-21,ev_cars,سيارات كهربائية,automotive,instagram,21,0.534
2024-03-02,1445-08-21,ev_cars,سيارات كهربائية,automotive,snapchat,17,0.579
2024-03-02,1445-08-21,healthy_meal_delivery,وجبات صحية,food,x,69,0.648
2024-03-02,1445-08-21,healthy_meal_delivery,وجبات صحية,food,tiktok,69,0.605
2024-03-02,1445-08-21,healthy_meal_delivery,وجبات صحية,food,instagram,50,0.531
2024-03-02,1445-08-21,healthy_meal_delivery,وجبات صحية,food,snapchat,41,0.519
2024-03-02,1445-08-21,matcha,ماتشا,food,x,10,0.477
2024-03-02,1445-08-21,matcha,ماتشا,food,tiktok,10,0.456
2024-03-02,1445-08-21,matcha,ماتشا,food,instagram,8,0.438
2024-03-02,1445-08-21,matcha,ماتشا,food,snapchat,6,0.551
2024-03-02,1445-08-21,home_workout,تمارين بيتية,fitness,x,27,0.496
2024-03-02,1445-08-21,home_workout,تمارين بيتية,fitness,tiktok,27,0.401
2024-03-02,1445-08-21,home_workout,تمارين بيتية,fitness,instagram,20,0.471
2024-03-02,1445-08-21,home_workout,تمارين بيتية,fitness,snapchat,16,0.553
2024-03-02,1445-08-21,shisha_cafe,كافيهات شيشة,food,x,56,0.526
2024-03-02,1445-08-21,shisha_cafe,كافيهات شيشة,food,tiktok,56,0.536
2024-03-02,1445-08-21,shisha_cafe,كافيهات شيشة,food,instagram,41,0.563
2024-03-02,1445-08-21,shisha_cafe,كافيهات شيشة,food,snapchat,33,0.616
2024-03-02,1445-08-21,cafe_nakhla,كافيه نخلة,food,x,8,0.478
2024-03-02,1445-08-21,cafe_nakhla,كافيه نخلة,food,tiktok,8,0.747
2024-03-02,1445-08-21,cafe_nakhla,كافيه نخلة,food,instagram,6,0.339
2024-03-02,1445-08-21,cafe_nakhla,كافيه نخلة,food,snapchat,5,0.448
2024-03-02,1445-08-21,selah_dance,رقصة سيلة,entertainment,x,4,0.578
2024-03-02,1445-08-21,selah_dance,رقصة سيلة,entertainment,tiktok,4,0.581
2024-03-02,1445-08-21,selah_dance,رقصة سيلة,entertainment,instagram,3,0.463
2024-03-02,1445-08-21,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.582
2024-03-02,1445-08-21,milk,حليب,food,x,178,0.474
2024-03-02,1445-08-21,milk,حليب,food,tiktok,178,0.477
2024-03-02,1445-08-21,milk,حليب,food,instagram,130,0.45
2024-03-02,1445-08-21,milk,حليب,food,snapchat,107,0.571
2024-03-02,1445-08-21,rice,أرز,food,x,210,0.503
2024-03-02,1445-08-21,rice,أرز,food,tiktok,210,0.592
2024-03-02,1445-08-21,rice,أرز,food,instagram,154,0.565
2024-03-02,1445-08-21,rice,أرز,food,snapchat,126,0.693
2024-03-02,1445-08-21,spam_product_x,منتج وهمي,noise,x,14,0.616
2024-03-02,1445-08-21,spam_product_x,منتج وهمي,noise,tiktok,14,0.45
2024-03-02,1445-08-21,spam_product_x,منتج وهمي,noise,instagram,10,0.441
2024-03-02,1445-08-21,spam_product_x,منتج وهمي,noise,snapchat,8,0.412
2024-03-03,1445-08-22,dates_tamr,تمر,food,x,60,0.509
2024-03-03,1445-08-22,dates_tamr,تمر,food,tiktok,60,0.625
2024-03-03,1445-08-22,dates_tamr,تمر,food,instagram,44,0.611
2024-03-03,1445-08-22,dates_tamr,تمر,food,snapchat,36,0.411
2024-03-03,1445-08-22,qamar_al_deen,قمر الدين,food,x,14,0.909
2024-03-03,1445-08-22,qamar_al_deen,قمر الدين,food,tiktok,14,0.545
2024-03-03,1445-08-22,qamar_al_deen,قمر الدين,food,instagram,10,0.552
2024-03-03,1445-08-22,qamar_al_deen,قمر الدين,food,snapchat,8,0.386
2024-03-03,1445-08-22,eid_abaya,عبايات العيد,fashion,x,24,0.571
2024-03-03,1445-08-22,eid_abaya,عبايات العيد,fashion,tiktok,24,0.45
2024-03-03,1445-08-22,eid_abaya,عبايات العيد,fashion,instagram,17,0.441
2024-03-03,1445-08-22,eid_abaya,عبايات العيد,fashion,snapchat,14,0.624
2024-03-03,1445-08-22,ihram,إحرام,fashion,x,12,0.381
2024-03-03,1445-08-22,ihram,إحرام,fashion,tiktok,12,0.537
2024-03-03,1445-08-22,ihram,إحرام,fashion,instagram,9,0.61
2024-03-03,1445-08-22,ihram,إحرام,fashion,snapchat,7,0.631
2024-03-03,1445-08-22,ksa_flag_merch,علم السعودية,merch,x,10,0.431
2024-03-03,1445-08-22,ksa_flag_merch,علم السعودية,merch,tiktok,10,0.569
2024-03-03,1445-08-22,ksa_flag_merch,علم السعودية,merch,instagram,8,0.588
2024-03-03,1445-08-22,ksa_flag_merch,علم السعودية,merch,snapchat,6,0.386
2024-03-03,1445-08-22,founding_day_thobe,ثوب التأسيس,fashion,x,9,0.573
2024-03-03,1445-08-22,founding_day_thobe,ثوب التأسيس,fashion,tiktok,9,0.466
2024-03-03,1445-08-22,founding_day_thobe,ثوب التأسيس,fashion,instagram,6,0.615
2024-03-03,1445-08-22,founding_day_thobe,ثوب التأسيس,fashion,snapchat,5,0.709
2024-03-03,1445-08-22,riyadh_season_tickets,موسم الرياض,entertainment,x,59,0.428
2024-03-03,1445-08-22,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,59,0.59
2024-03-03,1445-08-22,riyadh_season_tickets,موسم الرياض,entertainment,instagram,43,0.457
2024-03-03,1445-08-22,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,36,0.643
2024-03-03,1445-08-22,padel,بادل,sports,x,35,0.417
2024-03-03,1445-08-22,padel,بادل,sports,tiktok,35,0.624
2024-03-03,1445-08-22,padel,بادل,sports,instagram,26,0.407
2024-03-03,1445-08-22,padel,بادل,sports,snapchat,21,0.649
2024-03-03,1445-08-22,ev_cars,سيارات كهربائية,automotive,x,23,0.724
2024-03-03,1445-08-22,ev_cars,سيارات كهربائية,automotive,tiktok,23,0.576
2024-03-03,1445-08-22,ev_cars,سيارات كهربائية,automotive,instagram,17,0.601
2024-03-03,1445-08-22,ev_cars,سيارات كهربائية,automotive,snapchat,14,0.523
2024-03-03,1445-08-22,healthy_meal_delivery,وجبات صحية,food,x,60,0.457
2024-03-03,1445-08-22,healthy_meal_delivery,وجبات صحية,food,tiktok,60,0.451
2024-03-03,1445-08-22,healthy_meal_delivery,وجبات صحية,food,instagram,44,0.394
2024-03-03,1445-08-22,healthy_meal_delivery,وجبات صحية,food,snapchat,36,0.424
2024-03-03,1445-08-22,matcha,ماتشا,food,x,8,0.568
2024-03-03,1445-08-22,matcha,ماتشا,food,tiktok,8,0.594
2024-03-03,1445-08-22,matcha,ماتشا,food,instagram,6,0.451
2024-03-03,1445-08-22,matcha,ماتشا,food,snapchat,5,0.504
2024-03-03,1445-08-22,home_workout,تمارين بيتية,fitness,x,18,0.7
2024-03-03,1445-08-22,home_workout,تمارين بيتية,fitness,tiktok,18,0.581
2024-03-03,1445-08-22,home_workout,تمارين بيتية,fitness,instagram,13,0.486
2024-03-03,1445-08-22,home_workout,تمارين بيتية,fitness,snapchat,11,0.555
2024-03-03,1445-08-22,shisha_cafe,كافيهات شيشة,food,x,60,0.53
2024-03-03,1445-08-22,shisha_cafe,كافيهات شيشة,food,tiktok,60,0.518
2024-03-03,1445-08-22,shisha_cafe,كافيهات شيشة,food,instagram,44,0.663
2024-03-03,1445-08-22,shisha_cafe,كافيهات شيشة,food,snapchat,36,0.593
2024-03-03,1445-08-22,cafe_nakhla,كافيه نخلة,food,x,5,0.645
2024-03-03,1445-08-22,cafe_nakhla,كافيه نخلة,food,tiktok,5,0.629
2024-03-03,1445-08-22,cafe_nakhla,كافيه نخلة,food,instagram,4,0.513
2024-03-03,1445-08-22,cafe_nakhla,كافيه نخلة,food,snapchat,3,0.555
2024-03-03,1445-08-22,selah_dance,رقصة سيلة,entertainment,x,3,0.407
2024-03-03,1445-08-22,selah_dance,رقصة سيلة,entertainment,tiktok,3,0.615
2024-03-03,1445-08-22,selah_dance,رقصة سيلة,entertainment,instagram,2,0.416
2024-03-03,1445-08-22,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.571
2024-03-03,1445-08-22,milk,حليب,food,x,173,0.398
2024-03-03,1445-08-22,milk,حليب,food,tiktok,173,0.548
2024-03-03,1445-08-22,milk,حليب,food,instagram,127,0.548
2024-03-03,1445-08-22,milk,حليب,food,snapchat,104,0.562
2024-03-03,1445-08-22,rice,أرز,food,x,148,0.333
2024-03-03,1445-08-22,rice,أرز,food,tiktok,148,0.514
2024-03-03,1445-08-22,rice,أرز,food,instagram,109,0.631
2024-03-03,1445-08-22,rice,أرز,food,snapchat,89,0.474
2024-03-03,1445-08-22,spam_product_x,منتج وهمي,noise,x,13,0.501
2024-03-03,1445-08-22,spam_product_x,منتج وهمي,noise,tiktok,13,0.751
2024-03-03,1445-08-22,spam_product_x,منتج وهمي,noise,instagram,10,0.401
2024-03-03,1445-08-22,spam_product_x,منتج وهمي,noise,snapchat,8,0.592
2024-03-04,1445-08-23,dates_tamr,تمر,food,x,83,0.412
2024-03-04,1445-08-23,dates_tamr,تمر,food,tiktok,83,0.431
2024-03-04,1445-08-23,dates_tamr,تمر,food,instagram,61,0.584
2024-03-04,1445-08-23,dates_tamr,تمر,food,snapchat,50,0.617
2024-03-04,1445-08-23,qamar_al_deen,قمر الدين,food,x,20,0.603
2024-03-04,1445-08-23,qamar_al_deen,قمر الدين,food,tiktok,20,0.668
2024-03-04,1445-08-23,qamar_al_deen,قمر الدين,food,instagram,15,0.361
2024-03-04,1445-08-23,qamar_al_deen,قمر الدين,food,snapchat,12,0.7
2024-03-04,1445-08-23,eid_abaya,عبايات العيد,fashion,x,28,0.492
2024-03-04,1445-08-23,eid_abaya,عبايات العيد,fashion,tiktok,28,0.765
2024-03-04,1445-08-23,eid_abaya,عبايات العيد,fashion,instagram,20,0.499
2024-03-04,1445-08-23,eid_abaya,عبايات العيد,fashion,snapchat,17,0.398
2024-03-04,1445-08-23,ihram,إحرام,fashion,x,9,0.677
2024-03-04,1445-08-23,ihram,إحرام,fashion,tiktok,9,0.544
2024-03-04,1445-08-23,ihram,إحرام,fashion,instagram,6,0.59
2024-03-04,1445-08-23,ihram,إحرام,fashion,snapchat,5,0.549
2024-03-04,1445-08-23,ksa_flag_merch,علم السعودية,merch,x,13,0.548
2024-03-04,1445-08-23,ksa_flag_merch,علم السعودية,merch,tiktok,13,0.669
2024-03-04,1445-08-23,ksa_flag_merch,علم السعودية,merch,instagram,9,0.512
2024-03-04,1445-08-23,ksa_flag_merch,علم السعودية,merch,snapchat,8,0.559
2024-03-04,1445-08-23,founding_day_thobe,ثوب التأسيس,fashion,x,10,0.429
2024-03-04,1445-08-23,founding_day_thobe,ثوب التأسيس,fashion,tiktok,10,0.662
2024-03-04,1445-08-23,founding_day_thobe,ثوب التأسيس,fashion,instagram,7,0.612
2024-03-04,1445-08-23,founding_day_thobe,ثوب التأسيس,fashion,snapchat,6,0.471
2024-03-04,1445-08-23,riyadh_season_tickets,موسم الرياض,entertainment,x,66,0.549
2024-03-04,1445-08-23,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,66,0.435
2024-03-04,1445-08-23,riyadh_season_tickets,موسم الرياض,entertainment,instagram,49,0.665
2024-03-04,1445-08-23,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,40,0.602
2024-03-04,1445-08-23,padel,بادل,sports,x,34,0.596
2024-03-04,1445-08-23,padel,بادل,sports,tiktok,34,0.555
2024-03-04,1445-08-23,padel,بادل,sports,instagram,25,0.516
2024-03-04,1445-08-23,padel,بادل,sports,snapchat,20,0.669
2024-03-04,1445-08-23,ev_cars,سيارات كهربائية,automotive,x,22,0.563
2024-03-04,1445-08-23,ev_cars,سيارات كهربائية,automotive,tiktok,22,0.4
2024-03-04,1445-08-23,ev_cars,سيارات كهربائية,automotive,instagram,16,0.604
2024-03-04,1445-08-23,ev_cars,سيارات كهربائية,automotive,snapchat,13,0.627
2024-03-04,1445-08-23,healthy_meal_delivery,وجبات صحية,food,x,54,0.487
2024-03-04,1445-08-23,healthy_meal_delivery,وجبات صحية,food,tiktok,54,0.37
2024-03-04,1445-08-23,healthy_meal_delivery,وجبات صحية,food,instagram,39,0.604
2024-03-04,1445-08-23,healthy_meal_delivery,وجبات صحية,food,snapchat,32,0.417
2024-03-04,1445-08-23,matcha,ماتشا,food,x,8,0.559
2024-03-04,1445-08-23,matcha,ماتشا,food,tiktok,8,0.553
2024-03-04,1445-08-23,matcha,ماتشا,food,instagram,6,0.574
2024-03-04,1445-08-23,matcha,ماتشا,food,snapchat,5,0.381
2024-03-04,1445-08-23,home_workout,تمارين بيتية,fitness,x,32,0.553
2024-03-04,1445-08-23,home_workout,تمارين بيتية,fitness,tiktok,32,0.594
2024-03-04,1445-08-23,home_workout,تمارين بيتية,fitness,instagram,23,0.285
2024-03-04,1445-08-23,home_workout,تمارين بيتية,fitness,snapchat,19,0.692
2024-03-04,1445-08-23,shisha_cafe,كافيهات شيشة,food,x,61,0.516
2024-03-04,1445-08-23,shisha_cafe,كافيهات شيشة,food,tiktok,61,0.488
2024-03-04,1445-08-23,shisha_cafe,كافيهات شيشة,food,instagram,45,0.682
2024-03-04,1445-08-23,shisha_cafe,كافيهات شيشة,food,snapchat,37,0.43
2024-03-04,1445-08-23,cafe_nakhla,كافيه نخلة,food,x,6,0.602
2024-03-04,1445-08-23,cafe_nakhla,كافيه نخلة,food,tiktok,6,0.64
2024-03-04,1445-08-23,cafe_nakhla,كافيه نخلة,food,instagram,5,0.619
2024-03-04,1445-08-23,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.606
2024-03-04,1445-08-23,selah_dance,رقصة سيلة,entertainment,x,4,0.583
2024-03-04,1445-08-23,selah_dance,رقصة سيلة,entertainment,tiktok,4,0.67
2024-03-04,1445-08-23,selah_dance,رقصة سيلة,entertainment,instagram,3,0.597
2024-03-04,1445-08-23,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.531
2024-03-04,1445-08-23,milk,حليب,food,x,134,0.597
2024-03-04,1445-08-23,milk,حليب,food,tiktok,134,0.64
2024-03-04,1445-08-23,milk,حليب,food,instagram,98,0.51
2024-03-04,1445-08-23,milk,حليب,food,snapchat,80,0.641
2024-03-04,1445-08-23,rice,أرز,food,x,161,0.608
2024-03-04,1445-08-23,rice,أرز,food,tiktok,161,0.417
2024-03-04,1445-08-23,rice,أرز,food,instagram,118,0.525
2024-03-04,1445-08-23,rice,أرز,food,snapchat,96,0.577
2024-03-04,1445-08-23,spam_product_x,منتج وهمي,noise,x,10,0.318
2024-03-04,1445-08-23,spam_product_x,منتج وهمي,noise,tiktok,10,0.384
2024-03-04,1445-08-23,spam_product_x,منتج وهمي,noise,instagram,8,0.649
2024-03-04,1445-08-23,spam_product_x,منتج وهمي,noise,snapchat,6,0.624
2024-03-05,1445-08-24,dates_tamr,تمر,food,x,105,0.702
2024-03-05,1445-08-24,dates_tamr,تمر,food,tiktok,105,0.523
2024-03-05,1445-08-24,dates_tamr,تمر,food,instagram,77,0.48
2024-03-05,1445-08-24,dates_tamr,تمر,food,snapchat,63,0.674
2024-03-05,1445-08-24,qamar_al_deen,قمر الدين,food,x,37,0.618
2024-03-05,1445-08-24,qamar_al_deen,قمر الدين,food,tiktok,37,0.458
2024-03-05,1445-08-24,qamar_al_deen,قمر الدين,food,instagram,27,0.48
2024-03-05,1445-08-24,qamar_al_deen,قمر الدين,food,snapchat,22,0.668
2024-03-05,1445-08-24,eid_abaya,عبايات العيد,fashion,x,35,0.504
2024-03-05,1445-08-24,eid_abaya,عبايات العيد,fashion,tiktok,35,0.494
2024-03-05,1445-08-24,eid_abaya,عبايات العيد,fashion,instagram,26,0.295
2024-03-05,1445-08-24,eid_abaya,عبايات العيد,fashion,snapchat,21,0.394
2024-03-05,1445-08-24,ihram,إحرام,fashion,x,8,0.619
2024-03-05,1445-08-24,ihram,إحرام,fashion,tiktok,8,0.498
2024-03-05,1445-08-24,ihram,إحرام,fashion,instagram,6,0.537
2024-03-05,1445-08-24,ihram,إحرام,fashion,snapchat,5,0.382
2024-03-05,1445-08-24,ksa_flag_merch,علم السعودية,merch,x,14,0.491
2024-03-05,1445-08-24,ksa_flag_merch,علم السعودية,merch,tiktok,14,0.609
2024-03-05,1445-08-24,ksa_flag_merch,علم السعودية,merch,instagram,10,0.589
2024-03-05,1445-08-24,ksa_flag_merch,علم السعودية,merch,snapchat,8,0.605
2024-03-05,1445-08-24,founding_day_thobe,ثوب التأسيس,fashion,x,14,0.544
2024-03-05,1445-08-24,founding_day_thobe,ثوب التأسيس,fashion,tiktok,14,0.461
2024-03-05,1445-08-24,founding_day_thobe,ثوب التأسيس,fashion,instagram,10,0.525
2024-03-05,1445-08-24,founding_day_thobe,ثوب التأسيس,fashion,snapchat,9,0.691
2024-03-05,1445-08-24,riyadh_season_tickets,موسم الرياض,entertainment,x,65,0.693
2024-03-05,1445-08-24,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,65,0.53
2024-03-05,1445-08-24,riyadh_season_tickets,موسم الرياض,entertainment,instagram,48,0.545
2024-03-05,1445-08-24,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,39,0.571
2024-03-05,1445-08-24,padel,بادل,sports,x,35,0.556
2024-03-05,1445-08-24,padel,بادل,sports,tiktok,35,0.674
2024-03-05,1445-08-24,padel,بادل,sports,instagram,26,0.673
2024-03-05,1445-08-24,padel,بادل,sports,snapchat,21,0.468
2024-03-05,1445-08-24,ev_cars,سيارات كهربائية,automotive,x,17,0.524
2024-03-05,1445-08-24,ev_cars,سيارات كهربائية,automotive,tiktok,17,0.416
2024-03-05,1445-08-24,ev_cars,سيارات كهربائية,automotive,instagram,13,0.485
2024-03-05,1445-08-24,ev_cars,سيارات كهربائية,automotive,snapchat,10,0.61
2024-03-05,1445-08-24,healthy_meal_delivery,وجبات صحية,food,x,50,0.576
2024-03-05,1445-08-24,healthy_meal_delivery,وجبات صحية,food,tiktok,50,0.522
2024-03-05,1445-08-24,healthy_meal_delivery,وجبات صحية,food,instagram,37,0.6
2024-03-05,1445-08-24,healthy_meal_delivery,وجبات صحية,food,snapchat,30,0.683
2024-03-05,1445-08-24,matcha,ماتشا,food,x,7,0.662
2024-03-05,1445-08-24,matcha,ماتشا,food,tiktok,7,0.623
2024-03-05,1445-08-24,matcha,ماتشا,food,instagram,5,0.663
2024-03-05,1445-08-24,matcha,ماتشا,food,snapchat,4,0.348
2024-03-05,1445-08-24,home_workout,تمارين بيتية,fitness,x,23,0.536
2024-03-05,1445-08-24,home_workout,تمارين بيتية,fitness,tiktok,23,0.465
2024-03-05,1445-08-24,home_workout,تمارين بيتية,fitness,instagram,17,0.537
2024-03-05,1445-08-24,home_workout,تمارين بيتية,fitness,snapchat,14,0.476
2024-03-05,1445-08-24,shisha_cafe,كافيهات شيشة,food,x,57,0.526
2024-03-05,1445-08-24,shisha_cafe,كافيهات شيشة,food,tiktok,57,0.656
2024-03-05,1445-08-24,shisha_cafe,كافيهات شيشة,food,instagram,42,0.498
2024-03-05,1445-08-24,shisha_cafe,كافيهات شيشة,food,snapchat,34,0.49
2024-03-05,1445-08-24,cafe_nakhla,كافيه نخلة,food,x,6,0.649
2024-03-05,1445-08-24,cafe_nakhla,كافيه نخلة,food,tiktok,6,0.533
2024-03-05,1445-08-24,cafe_nakhla,كافيه نخلة,food,instagram,4,0.603
2024-03-05,1445-08-24,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.644
2024-03-05,1445-08-24,selah_dance,رقصة سيلة,entertainment,x,4,0.562
2024-03-05,1445-08-24,selah_dance,رقصة سيلة,entertainment,tiktok,4,0.365
2024-03-05,1445-08-24,selah_dance,رقصة سيلة,entertainment,instagram,3,0.555
2024-03-05,1445-08-24,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.531
2024-03-05,1445-08-24,milk,حليب,food,x,125,0.563
2024-03-05,1445-08-24,milk,حليب,food,tiktok,125,0.325
2024-03-05,1445-08-24,milk,حليب,food,instagram,92,0.502
2024-03-05,1445-08-24,milk,حليب,food,snapchat,75,0.518
2024-03-05,1445-08-24,rice,أرز,food,x,171,0.443
2024-03-05,1445-08-24,rice,أرز,food,tiktok,171,0.575
2024-03-05,1445-08-24,rice,أرز,food,instagram,125,0.453
2024-03-05,1445-08-24,rice,أرز,food,snapchat,102,0.646
2024-03-05,1445-08-24,spam_product_x,منتج وهمي,noise,x,12,0.556
2024-03-05,1445-08-24,spam_product_x,منتج وهمي,noise,tiktok,12,0.565
2024-03-05,1445-08-24,spam_product_x,منتج وهمي,noise,instagram,9,0.389
2024-03-05,1445-08-24,spam_product_x,منتج وهمي,noise,snapchat,7,0.549
2024-03-06,1445-08-25,dates_tamr,تمر,food,x,110,0.797
2024-03-06,1445-08-25,dates_tamr,تمر,food,tiktok,110,0.453
2024-03-06,1445-08-25,dates_tamr,تمر,food,instagram,81,0.469
2024-03-06,1445-08-25,dates_tamr,تمر,food,snapchat,66,0.633
2024-03-06,1445-08-25,qamar_al_deen,قمر الدين,food,x,49,0.526
2024-03-06,1445-08-25,qamar_al_deen,قمر الدين,food,tiktok,49,0.565
2024-03-06,1445-08-25,qamar_al_deen,قمر الدين,food,instagram,36,0.637
2024-03-06,1445-08-25,qamar_al_deen,قمر الدين,food,snapchat,30,0.503
2024-03-06,1445-08-25,eid_abaya,عبايات العيد,fashion,x,34,0.479
2024-03-06,1445-08-25,eid_abaya,عبايات العيد,fashion,tiktok,34,0.58
2024-03-06,1445-08-25,eid_abaya,عبايات العيد,fashion,instagram,25,0.687
2024-03-06,1445-08-25,eid_abaya,عبايات العيد,fashion,snapchat,21,0.467
2024-03-06,1445-08-25,ihram,إحرام,fashion,x,11,0.492
2024-03-06,1445-08-25,ihram,إحرام,fashion,tiktok,11,0.407
2024-03-06,1445-08-25,ihram,إحرام,fashion,instagram,8,0.417
2024-03-06,1445-08-25,ihram,إحرام,fashion,snapchat,6,0.364
2024-03-06,1445-08-25,ksa_flag_merch,علم السعودية,merch,x,15,0.729
2024-03-06,1445-08-25,ksa_flag_merch,علم السعودية,merch,tiktok,15,0.589
2024-03-06,1445-08-25,ksa_flag_merch,علم السعودية,merch,instagram,11,0.448
2024-03-06,1445-08-25,ksa_flag_merch,علم السعودية,merch,snapchat,9,0.44
2024-03-06,1445-08-25,founding_day_thobe,ثوب التأسيس,fashion,x,9,0.542
2024-03-06,1445-08-25,founding_day_thobe,ثوب التأسيس,fashion,tiktok,9,0.66
2024-03-06,1445-08-25,founding_day_thobe,ثوب التأسيس,fashion,instagram,7,0.518
2024-03-06,1445-08-25,founding_day_thobe,ثوب التأسيس,fashion,snapchat,6,0.48
2024-03-06,1445-08-25,riyadh_season_tickets,موسم الرياض,entertainment,x,69,0.637
2024-03-06,1445-08-25,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,69,0.5
2024-03-06,1445-08-25,riyadh_season_tickets,موسم الرياض,entertainment,instagram,51,0.366
2024-03-06,1445-08-25,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,42,0.439
2024-03-06,1445-08-25,padel,بادل,sports,x,30,0.383
2024-03-06,1445-08-25,padel,بادل,sports,tiktok,30,0.638
2024-03-06,1445-08-25,padel,بادل,sports,instagram,22,0.548
2024-03-06,1445-08-25,padel,بادل,sports,snapchat,18,0.635
2024-03-06,1445-08-25,ev_cars,سيارات كهربائية,automotive,x,21,0.376
2024-03-06,1445-08-25,ev_cars,سيارات كهربائية,automotive,tiktok,21,0.658
2024-03-06,1445-08-25,ev_cars,سيارات كهربائية,automotive,instagram,16,0.544
2024-03-06,1445-08-25,ev_cars,سيارات كهربائية,automotive,snapchat,13,0.507
2024-03-06,1445-08-25,healthy_meal_delivery,وجبات صحية,food,x,59,0.519
